regular_wages,overtime_wages,other_wages
165369.28,0,3980.5
165369.28,0,3980.5
165369.28,0,3980.5
165369.28,0,3980.5
165369.28,0,3980.5
169321.93,0,0
120083.2,0,49233.74
169297.76,0,0
165182.2,0,3999.5
169179.97,0,0
166159.05,0,3000
166159.04,0,3000
166159.04,0,3000
133073.47,24028.22,12014.13
158125.15,0,10977.92
169074.56,0,0
165012.23,0,3980.5
165923.87,0,3000
168883.85,0,0
142928.6,14632.57,11297.18
109548.47,59294.76,0
168840.72,0,0
125133.44,0,43704.5
168806.8,0,0
100262.56,0,68490.28
165008.02,0,3685
114456.7,54234.97,0
164834.88,0,3817.5
144327.04,0,24300
148995.59,0,19527.46
164538.02,0,3980.5
160568.96,0,7863
138307.31,12014.1,18081.7
143914.34,19696.01,4790.98
163844.99,0,4551.6
168356.18,0,0
149125.44,1292.22,17937.17
155279.05,3549.45,9523.94
164285.79,0,3999.5
168272.01,0,0
168272.01,0,0
150268,0,18000
118536.03,44281.27,5449.67
142734.63,10566.37,14960.24
168247.7,0,0
163917.02,0,4290
112822.52,0,55364.25
163303.04,0,4757.5
162566.49,0,5446.14
125133.44,0,42708.24
135687.75,7030.24,25061.32
163868.17,0,3897
163604.8,0,4152.5
167605.97,0,0
133867.89,21310.1,12368.03
166033.65,0,1510
122977.62,9454.2,35094.06
156319.09,0,11188.23
148606.08,0,18900
167445.68,0,0
139009.28,66.92,28337.15
139240.76,6062.75,22101.98
163441.34,0,3954.71
167385.28,0,0
160487.68,0,6863
160487.68,0,6863
167325.6,0,0
167310,0,0
130132.05,32059.61,5108.81
163409.64,0,3888.5
139617.32,861.32,26817.43
167253.13,0,0
167253.13,0,0
149125.44,0,18091.08
166159.12,0,1000
166125.45,0,1030
167144.6,0,0
139276.65,2732.06,25122.41
119353.16,21055.5,26689.83
163269.8,0,3772.94
167041.01,0,0
155748.48,2459.59,8819
164021.28,0,3000
112295.68,54717.77,0
117912.43,24883.61,24188.58
139009.28,0,27972.56
166159.05,0,799.9
162756.8,0,4175.5
64233.49,9454.2,93240.38
163901.62,0,3000
160812.51,0,6088.52
159707.04,0,7168.25
166860.3,0,0
125963.16,27310.13,13526.93
127256.08,0,39448.21
166682.94,0,0
166662.73,0,0
159215.22,5695.38,1750
117240.3,11641.8,37772.02
161008.79,5539.61,48.3
138930.41,16375.5,11232.39
166535.54,0,0
112573.98,49299.09,4653.31
141177.24,14926.4,10361.77
158389.39,8061.87,0
168802.06,0,-2400
139009.28,267.68,27094.64
113961.8,43563.97,8814.34
149332.68,16533.61,416.57
153240.85,13028.74,0
162218.88,0,3980.5
166195.57,0,0
157872.08,0,8320.64
166179.1,0,0
166159.06,0,0
166159.06,0,0
166159.05,0,0
166159.05,0,0
166159.05,0,0
166159.04,0,0
166159.04,0,0
166159.04,0,0
166159.04,0,0
166159.04,0,0
166159.04,0,0
166159.04,0,0
166159.04,0,0
160506.56,1381.86,4270.5
161783.3,0,4362.31
166125.48,0,0
166065.64,0,0
166005.7,0,0
166002.32,0,0
166002.26,0,0
166002.26,0,0
166002.26,0,0
166002.25,0,0
166002.24,0,0
166002.24,0,0
166002.24,0,0
166002.24,0,0
166002.24,0,0
165998.84,0,0
152312.64,0,13640.1
148926.56,0,17012.13
162032.65,0,3903
81148.04,82641.8,2135.3
165923.84,0,0
165923.84,0,0
159505,0,6386.49
158598.6,0,7288
120354.76,24408.18,21075
162078.4,0,3727
151308.2,0,14448.92
141296.52,6298.52,18140.92
158639.06,0,7079.4
139456.24,24542.62,1611.76
165542.08,0,0
161503.04,0,3959.5
162015.26,0,3441.99
161101.27,0,4343.29
165425.76,0,0
165422.42,0,0
165376.18,0,0
161396.16,0,3980
165376.16,0,0
165376.14,0,0
161491.2,0,3882
161491.2,0,3882
165369.43,0,0
165369.34,0,0
165369.32,0,0
165369.3,0,0
165369.3,0,0
165369.3,0,0
165369.3,0,0
165369.3,0,0
165369.29,0,0
165369.28,0,0
165369.28,0,0
165369.28,0,0
165369.28,0,0
165369.28,0,0
165369.28,0,0
165369.28,0,0
165369.28,0,0
165353.42,0,0
152783.04,0,12547.97
141156.32,200.76,23940.64
165258.88,0,0
159469.81,943.08,4838.5
159628.19,0,5614
97604.42,37816.8,29786.9
127314.93,0,37891.5
162270.38,0,2844.97
165052,0,0
159440.97,0,5608.6
165039.64,0,0
149125.44,0,15898.96
108096.97,56913.07,0
165008,0,0
90573.97,0,74385.34
97569.3,0,67369.89
164929.6,0,0
159469.8,0,5438.5
164863.05,0,0
164857.1,0,0
164832.98,0,0
164823.78,0,0
164791.38,0,0
157777.76,0,6999.5
71011.85,51085.43,42668.44
134079.04,0,30586.15
99542.1,0,65115.29
164642.4,0,0
160790.76,0,3842.5
155279.04,6442.23,2909.6
164580.83,0,0
161573.45,0,3000
139009.28,0,25556.92
66232.6,62912.77,35410.68
164531.2,0,0
139467.84,16953.47,8080.04
94905.72,0,69578.43
164463.02,0,0
155751.69,0,8700
160893.47,0,3538.87
115562.41,48866.12,0
94055.33,63446.7,6862.05
160487.68,0,3863
160487.68,0,3863
160487.68,0,3863
160487.68,0,3863
160487.68,0,3863
160487.68,0,3863
160487.68,0,3863
144327.04,0,20000
164216,0,0
159890.84,0,4312.48
139283.74,15360.23,9548.93
127911.05,28812.93,7464.7
160275.56,0,3863
160275.53,0,3863
122555.52,32555.35,9016.67
160321.92,0,3795.5
164084.16,0,0
118695.6,37752,7616.45
164032.52,0,0
163979.38,0,0
163923.05,0,0
120677.6,0,43193.03
144025.81,1812.36,18022.41
85327.87,76778.73,1732.21
159440.96,0,4340.5
121630.08,0,42134.62
123227.8,31080.45,9452.57
159869.6,0,3863
161706.34,0,2000
162685.12,0,1000
162685.12,0,1000
143433.33,10766,9456.07
151374.87,0,12241.95
149992.16,10512.35,3097.46
108679.11,757.08,54143.8
107173.12,0,56336.65
163496.13,0,0
160461.04,0,3000
149296.48,13680.17,475.41
155751.68,0,7700
159578.24,0,3863
158785.63,0,4589.4
163364.82,0,0
128716.4,22430.92,12183.54
159476.42,0,3838.5
159469.86,0,3838.5
159469.82,0,3838.5
159469.82,0,3838.5
159469.77,0,3838.5
159469.77,0,3838.5
159469.76,0,3838.5
159469.76,0,3838.5
159469.76,0,3838.5
159469.76,0,3838.5
159469.76,0,3838.5
159469.76,0,3838.5
159469.76,0,3838.5
139009.28,903.42,23358.64
163267.8,0,0
160073.05,0,3111.5
140839.02,22333.53,0
160571.55,0,2587.6
149885.28,0,13242.74
158984.02,0,4079.68
121597.92,16235.37,25211.78
102057.93,9172.87,51804.46
158432.64,0,4579.2
162956.76,0,0
94807.25,36339.75,31800
141426.57,20056.16,1370.7
112295.68,10332.64,40180.13
159130.71,0,3648.5
162756.8,0,0
108703.4,54046.19,0
139274.19,0,23439.92
139009.28,2041.06,21653.96
157216.32,0,5441.52
162656.07,0,0
162656.07,0,0
162656,0,0
154891.74,0,7676.48
159469.91,0,3070.8
159469.8,0,3070.8
154110.59,8392.75,0
110124.44,51021.98,1300
160487.68,0,1931.5
150474.85,11887.56,0
135057.12,443.1,26835.5
157498.56,0,4802.2
144031.97,0,18253.38
157622.72,0,4555.8
125138.62,421.68,36599.71
117790.9,44357.82,0
156979.4,0,5167.67
162123.89,0,0
114492.08,0,47599.77
159666.6,0,2348.7
161938.43,0,0
111531.8,10962.49,39442.95
161917.6,0,0
161898.6,0,0
161876.01,0,0
158159.2,0,3705.5
139015.04,1137.64,21698.86
146769.2,0,15000
139015.04,1572.62,21171.87
158676.27,0,3057.29
159469.77,2226.33,0
157892.82,0,3795.5
157892.82,0,3795.5
157892.81,0,3795.5
157892.81,0,3795.5
157892.81,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
157892.8,0,3795.5
123877.88,21136.55,16650.01
161589.3,0,0
154620.98,0,6965.5
154837.76,0,6727
154837.76,0,6727
161557.58,0,0
155751.68,0,5800
161513.2,0,0
161491.2,0,0
157479.65,0,3993.38
159469.79,1996.02,0
154724.16,0,6727
160946.31,0,500
137638.6,3003.53,20786.24
158096.64,0,3324.5
139009.28,1271.48,21124.23
157589.16,0,3795.5
111872.63,22197.52,27302.9
161367.28,0,0
159469.77,1842.48,0
157892.81,0,3415.95
108043.2,53248.96,0
160035.66,0,1233.45
139445.22,16543.2,5277.52
161228.8,0,0
154493.65,2977.53,3721.91
161191.99,0,0
116712.21,44462.14,0
161143.04,0,0
159469.79,1650.56,0
139009.28,803.04,21238.8
161051.12,0,0
135325.43,10666.08,15045.19
78642.96,0,82309.55
157223.04,0,3727
157296.56,0,3648.5
157892.8,0,3036.4
157892.8,0,3036.4
157892.8,0,3036.4
157274.99,0,3648.5
63227.62,68679.04,29011.9
139009.28,401.52,21498.05
160890.92,0,0
128329.48,12145.84,20413.88
130214.66,10928.26,19729.61
160860.86,0,0
94020.8,63239.53,3600
157278.08,0,3577
124968.19,0,35819.02
156940.76,0,3831.25
154725.76,0,5977.6
144327.04,0,16374
146067,4477.35,10116.67
159260.8,0,1400
131461.46,13414.08,15775.84
160596.8,0,0
160555.2,0,0
157288.47,0,3244.5
111613,29839.13,19059.84
160487.69,0,0
160487.69,0,0
160487.68,0,0
160487.68,0,0
160487.68,0,0
160487.68,0,0
160487.68,0,0
160487.68,0,0
160483.12,0,0
160440.45,0,0
157496.2,0,2928.51
156633.14,0,3727
160321.92,0,0
160316.01,0,0
160305.6,0,0
160275.55,0,0
160275.54,0,0
160275.52,0,0
160275.52,0,0
109712,0,50523.29
115659.9,34958.09,9587.71
157892.8,0,2277.3
154874.56,0,5278.2
156319.25,0,3831.5
90938.57,0,69189.84
156562.56,0,3519.4
156312,0,3757.5
159446.6,614.16,0
59092.5,0,100937.39
144327.04,0,15700
144327.04,0,15700
143142.75,15883.78,1000
138473.92,267.68,21284.12
159977.77,0,0
97468.79,673.78,61825.89
159441.06,0,500
159931.2,0,0
159469.76,460.62,0
121175.52,28614.71,10087.8
155861.44,0,4002.3
147806.07,7162.07,4894.96
155340,0,4489.9
155279.04,4537.02,0
134529.67,13057.7,12211.52
157892.83,0,1897.75
134186.88,13028.74,12525.53
159724.8,0,0
134560.27,7116.53,18045.14
116104.58,25618.41,17983.01
139267.71,13749.68,6666.94
126224.5,30899.39,2545.92
93974.4,42276.39,23400
156263.04,0,3376.23
109300.98,47481.39,2816.5
107004.8,38631.94,13924.96
139009.28,334.6,20209.84
114497.92,44039.85,1000
150278.55,9226.51,0
159483.01,0,0
159476.5,0,0
159476.39,0,0
159474.78,0,0
159469.86,0,0
159469.85,0,0
159469.8,0,0
159469.8,0,0
159469.79,0,0
159469.79,0,0
159469.79,0,0
159469.78,0,0
159469.77,0,0
159469.77,0,0
159469.77,0,0
159469.76,0,0
159469.76,0,0
159469.76,0,0
159469.76,0,0
159469.76,0,0
159469.76,0,0
159469.76,0,0
159469.76,0,0
94105.92,18926.5,46428.13
155646.4,0,3741.5
139009.28,0,20327.46
159317.81,0,0
159307.2,0,0
158785.62,0,500
158785.6,0,500
115949.35,7110.72,36219.5
155465.92,0,3811.5
139015.04,0,20243.3
139009.28,0,20209.84
112295.68,0,46883.55
159118.15,0,0
159111.2,0,0
128269.91,0,30833.77
154877.93,0,4178.44
139009.28,0,20045
154837.76,0,4207
152407.11,0,6607.14
158991.36,0,0
141525.85,3224.75,14240.18
157766.23,0,1215.26
158964.22,0,0
158953.6,0,0
125133.44,662.64,33145.14
143795.12,531.92,14561.5
158879.04,0,0
158879.04,0,0
114459.45,11124.44,33237.7
158815.79,0,0
155040.32,0,3734.5
102979.12,48109.7,7623.48
108561.3,42831.49,7315.94
137370.77,8593.77,12743.47
158693.44,0,0
154840.98,0,3727
154837.81,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154837.76,0,3727
154826.56,0,3726.5
118076.96,13245.96,27200
158516.97,0,0
158506.89,0,0
158470.87,0,0
148606.08,0,9864.46
158463.69,0,0
154728.97,0,3727
154732.19,0,3722
158452.93,0,0
154725.77,0,3727
154725.76,0,3727
154725.76,0,3727
154725.76,0,3727
154725.76,0,3727
154725.76,0,3727
154725.76,0,3727
154725.76,0,3727
154725.76,0,3727
154725.76,0,3727
154725.76,0,3727
154725.77,0,3722
154725.77,0,3722
154725.76,0,3722
154725.76,0,3722
154725.76,0,3722
154725.76,0,3722
154719.34,0,3722
154712.92,0,3727
158429.4,0,0
139009.28,0,19406.8
154690.45,0,3722
154674.4,0,3722
158387.4,0,0
154657.04,0,3727
111372.15,38472.34,8529.66
133302.29,10454.34,14600
149348.65,0,9000
135904.95,6151,16272.52
139009.28,192.12,19117.48
155295.6,0,3000
132094.02,25458.01,740.1
100833.09,0,57452.35
99190.34,31524.74,27550.61
153877.94,3462.26,915.94
158231.48,0,0
144327.04,0,13900
158219.84,0,0
112895.52,0,45292.13
130576.14,9454.2,18136.61
158135.77,0,0
63189.6,59424.95,35516.93
123394.36,11578.86,23126.53
97734.08,59377.11,935.56
158045.19,0,0
149125.46,143.58,8761.95
154175.87,0,3841.36
150486.73,0,7500
148606.08,0,9377
142016.63,15897.27,0
157892.87,0,0
157892.85,0,0
157892.84,0,0
157892.84,0,0
157892.84,0,0
157892.83,0,0
157892.82,0,0
157892.82,0,0
157892.82,0,0
157892.82,0,0
157892.82,0,0
157892.81,0,0
157892.81,0,0
157892.81,0,0
157892.81,0,0
157892.81,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
157892.8,0,0
93386.83,23978.08,40522.7
157840.08,0,0
157816.92,0,0
154827.2,0,2981.6
125133.44,0,32650.08
157781.45,0,0
121611.41,26979.61,9188.85
154033.28,0,3727
153704.29,0,4042.8
157741.01,0,0
154725.77,0,3000
154700.08,0,3000
131038.42,0,26642.37
157665.13,0,0
157656.03,0,0
112779.37,393.68,44467.08
157632.88,0,0
157632.81,0,0
139093.51,13771.4,4752.44
135752.64,10999.97,10806.8
139206.24,8555.93,9772.64
157516.97,0,0
153895.69,0,3597.5
149457.6,0,8000
157425.76,0,0
80784.8,72943.99,3663.43
157382.4,0,0
140507.76,7107.89,9763.69
153628.81,0,3700
154827.68,0,2500
157290.42,0,0
157285.52,0,0
157272.14,0,0
155007.05,0,2240.1
153550.08,0,3696
153550.08,0,3696
134999.04,18183.58,4050
80372.22,0,76817.16
139009.28,0,18168.78
122699.87,30422.8,4040.36
155764.6,1392.32,0
124289.1,30226.07,2595.57
77045.03,78291.37,1755.69
151883.06,0,5197.5
153396.81,0,3662.5
110644.71,46379.46,0
143742.78,11782,1470
152697.87,0,4292.4
155985.39,0,1000
139233.7,8069.41,9680.87
62933.84,82103.69,11934.02
156939.23,0,0
142002.06,14911.43,0
114666.24,0,42241.24
104592.23,39631.09,12649.37
142543.41,0,14302.51
152956.18,0,3885.5
104445.97,39980.88,12412.44
153184,0,3653
156835.2,0,0
120012.6,0,36815.65
115481.94,40968.2,350
156793.6,0,0
139009.28,0,17783.99
86225.54,0,70560.19
87805.42,0,68975.71
127001.44,0,29740.1
156737.1,0,0
156728.01,0,0
153721.29,0,3000
139270.92,9348.29,8098.23
148709.12,0,8000
95545.42,50422.4,10730.24
155901.65,733.65,0
119090.42,37521.25,0
156610.3,0,0
156531.39,0,0
116486.58,18169.88,21869.58
153550.08,0,2956.8
127589.74,8830.62,20076.49
122820.27,13004.69,20661.65
156447.22,0,0
138699.33,434.98,17296.11
119522.38,36906.79,0
114497.92,41927.24,0
155751.7,661.9,0
127215.52,7110.72,22071.98
151812.12,0,4562.31
146364.26,0,10000
156343.2,0,0
129720.94,19416.07,7179.41
146278.4,0,10000
139009.28,535.36,16727.06
155764.6,466.38,0
139617.32,0,16596.16
116803.36,0,39406.6
155449.95,734.22,0
156129.01,0,0
156124.91,0,0
128885.23,5866.65,21311.58
149457.67,0,6597.5
149457.67,0,6597.5
149457.63,0,6597.5
149457.61,0,6597.5
149457.6,0,6597.5
149457.6,0,6597.5
104990.67,315.14,50728.85
156029.98,0,0
156025.93,0,0
155963.25,0,0
152006.4,0,3863
154837.76,0,1030
95590.18,47914.16,12338.49
155557.29,267.68,0
155751.68,56.24,0
88293.2,4379.4,63126.62
155764.62,0,0
139020.8,0,16719.14
155735.68,0,0
155732.31,0,0
155732.3,0,0
155729.15,0,0
125548.87,26296.13,3856.17
151966.4,0,3727
143193.02,0,12500
119505.6,12733.27,23440
155646.42,0,0
139009.28,0,16629.62
103327.98,0,52246.93
110939.84,44630.52,0
139276.99,8187.98,8080.04
155540.22,0,0
155445.12,0,0
139222.24,10680.91,5445.63
143142.72,12197.08,0
154837.76,0,500
134459.68,20052.12,757.83
155176.14,0,0
151507.2,0,3642
155137.24,0,0
155135.92,0,0
151486.41,0,3641.5
152112.64,0,3000
139324.25,6038.47,9671.77
116533.12,472.01,38005
154988.47,0,0
144327.04,0,10658.06
154958.67,0,0
135568.59,2732.06,16618.16
139015.04,0,15898.16
137443.68,11127.38,6326.4
142516.87,5912.53,6455.78
151236.8,0,3635.5
141895.84,0,12975.1
151216,0,3635
151216,0,3635
151216,0,3635
151216,0,3635
151216,0,3635
154837.78,0,0
154837.77,0,0
154837.77,0,0
154837.77,0,0
154837.76,0,0
154837.76,0,0
154837.76,0,0
154837.76,0,0
154837.76,0,0
154837.76,0,0
154837.76,0,0
154837.76,0,0
154837.76,0,0
154837.76,0,0
143009.06,537.24,11258.65
154802.42,0,0
139009.28,0,15793.12
154792.96,0,0
151170.73,0,3613.5
154759.36,0,0
151876.84,0,2878
154728.97,0,0
154725.77,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154725.76,0,0
154724.16,0,0
154720.98,0,0
154716.13,0,0
139116.87,7257.92,8336.87
154711.32,0,0
139009.28,0,15691.98
150328.38,0,4345.2
138992,0,15618.96
147957.44,0,6597.5
139335.4,7862.07,7357.28
154535.7,0,0
125133.44,0,29391.94
121380.06,13512.32,19627.09
89518.72,0,64994.42
152214.84,0,2250
149457.6,0,5000
149457.6,0,5000
154419.2,0,0
154405.12,0,0
154155.83,0,209.47
154342.22,0,0
148606.08,513.45,5177
145195.85,4048.18,5000
154242.56,0,0
154241.44,0,0
116072.41,0,38163.14
58418.64,86324.2,9484.7
154227.02,0,0
150475.53,0,3727
154189.27,0,0
154180.01,0,0
137336.45,10518.23,6319.01
154116.16,0,0
101530.89,43696.11,8878.37
149457.6,0,4627.5
131187.99,3080.1,19805.36
154065.6,0,0
149457.61,0,4597.5
92312.32,59164.23,2577.21
145599.96,0,8453.34
151486.41,0,2549.05
154018.69,0,0
153965.44,0,0
153965.44,0,0
153673.61,287.16,0
153943.68,0,0
153896,0,0
150873.16,0,3000
135889.25,0,17977.83
86404.8,12589.54,54850.23
149246.51,0,4597.5
148612.24,1645.42,3577
113644.03,34132.21,6056.63
149966.05,0,3848.27
149265.25,0,4524.12
151379.59,0,2409.6
150189.5,0,3597.5
148606.08,0,5177
148606.08,0,5177
144327.04,937.98,8515.76
139015.04,0,14753.96
129750.31,12983.77,11013.36
113567.36,0,40151.77
131424.31,0,22273.48
153696.62,0,0
153680.64,0,0
150688.67,346.32,2600
149936.98,0,3676
122310.41,28182.77,3118.62
150027.64,0,3577
153598.08,0,0
149916.16,0,3675.5
139289.82,6082.93,8218.64
149986.7,0,3588.5
153550.08,0,0
153550.08,0,0
153550.08,0,0
149593.48,581.91,3346
144144.09,4794.89,4558.43
148606.08,1287.72,3577
153426.5,0,0
139009.28,0,14402.88
153396.8,0,0
116957.63,0,36409.15
102201.9,39922.75,11231.84
148243.5,0,5090
153300.05,0,0
130096.3,19881.91,3287.35
135564.14,4074.77,13605.36
153239.6,0,0
146634.57,0,6596.5
153225.28,0,0
134501.19,4740.5,13942.64
149582.41,0,3600.5
148587.6,0,4577
139009.28,14120.12,0
148612.29,930.02,3577
153096.8,0,0
149470.14,0,3597.5
153065.49,0,0
149457.72,0,3597.5
149457.66,0,3597.5
149457.64,0,3597.5
149457.64,0,3597.5
149457.64,0,3597.5
149457.63,0,3597.5
149457.62,0,3597.5
149457.62,0,3597.5
149457.61,0,3597.5
149457.6,0,3597.5
149457.6,0,3597.5
149457.6,0,3597.5
149437.48,0,3597.5
149429.76,0,3597.5
146617.61,0,6407.7
118332.81,29455.24,5218.39
143142.72,7097.73,2756.4
146689.95,0,6288
104443.61,40276.55,8223.73
148618.4,0,4292.4
149256.7,0,3588.5
116393,0,36400
123928.33,20756.71,8093.2
126246.78,25746.94,750
148606.08,500.78,3577
148606.08,0,4077
150259.2,0,2411
149413.98,0,3234.5
134376.67,0,18222.1
56952.38,22653.67,72971.89
150777.31,0,1774.32
105993.27,30283.13,16243.66
148819.2,0,3696
149457.72,0,3000
149457.68,0,3000
149457.66,0,3000
149457.66,0,3000
149457.6,0,3000
113922.7,38530.43,0
119235.03,25889.99,7303.87
147650.94,0,4767.8
133541.52,0,18874.57
152401.92,0,0
148508.47,0,3892.64
152383.81,0,0
152380.8,0,0
107309.16,0,45059.4
135096.58,0,17266.62
148712.96,0,3640
149457.6,0,2878
148500.8,0,3826.5
139020.8,0,13300.35
99973.92,16090.68,36227.68
148669.13,0,3580.5
146283.16,0,5945.76
110768.23,37857.01,3597.9
148330.24,0,3891
148542.24,0,3647
148612.24,0,3577
148612.24,0,3577
148606.12,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148606.08,0,3577
148587.6,0,3577
152147.2,0,0
152126.24,0,0
152126.24,0,0
152126.24,0,0
152126.24,0,0
149580.72,0,2538.58
